timestamp,round,accuracy,loss,num_clients_trained
2026-09-04T15:46:58.216783,0,0.101600,2.305697,N/A
2026-09-04T15:52:20.069427,1,0.100000,2.380651,7
2026-09-04T15:58:33.167169,2,0.134400,2.250081,7
2026-09-04T16:03:44.804996,3,0.194000,2.150436,7
2026-09-04T16:08:23.697498,4,0.181900,2.185877,7
2026-09-04T16:11:52.598270,5,0.194100,2.149509,7
2026-09-04T16:12:38.749191,6,0.253700,1.985864,7
