timestamp,round,accuracy,loss,num_clients_trained
2026-09-07T14:59:38.309637,0,0.100300,2.305143,N/A
2026-09-07T15:00:10.533195,1,0.097000,2.400962,10
2026-09-07T15:00:33.502079,2,0.118900,2.318320,10
2026-09-07T15:00:56.031674,3,0.143500,2.262175,10
2026-09-07T15:01:18.357648,4,0.190800,2.212480,10
2026-09-07T15:01:42.494814,5,0.221200,2.103705,10
2026-09-07T15:02:04.768512,6,0.218300,2.069337,10
2026-09-07T15:02:25.272363,7,0.241500,2.061209,10
2026-09-07T15:02:46.692060,8,0.240400,2.029141,10
2026-09-07T15:03:06.778074,9,0.257900,2.035963,10
2026-09-07T15:03:27.297750,10,0.257600,1.989176,10
2026-09-07T15:03:48.107731,11,0.260700,1.982518,10
2026-09-07T15:04:09.120353,12,0.258000,2.015627,10
2026-09-07T15:04:31.041937,13,0.293400,1.953535,10
2026-09-07T15:04:52.014842,14,0.294000,1.928985,10
2026-09-07T15:05:13.366284,15,0.286600,1.930547,10
2026-09-07T15:05:33.368611,16,0.288700,1.943424,10
2026-09-07T15:05:55.636011,17,0.298300,1.904274,10
2026-09-07T15:06:17.343463,18,0.323200,1.874696,10
2026-09-07T15:06:38.421352,19,0.318200,1.843146,10
2026-09-07T15:06:58.384974,20,0.302700,1.907608,10
