timestamp,round,accuracy,loss,num_clients_trained
2026-09-08T13:17:18.610060,0,0.101500,2.305463,N/A
2026-09-08T13:18:46.694453,1,0.105300,2.309488,10
2026-09-08T13:20:05.591023,2,0.182300,2.140306,10
2026-09-08T13:21:18.174702,3,0.199500,2.087212,10
2026-09-08T13:22:30.330040,4,0.250600,2.054998,10
2026-09-08T13:23:42.363548,5,0.245400,2.035888,10
2026-09-08T13:24:54.587426,6,0.255600,1.981962,10
2026-09-08T13:26:04.976079,7,0.283800,1.948386,10
2026-09-08T13:27:15.728155,8,0.273100,1.981876,10
2026-09-08T13:28:26.185458,9,0.296900,1.921065,10
2026-09-08T13:29:37.282950,10,0.294600,1.944784,10
2026-09-08T13:30:50.029285,11,0.286800,1.921082,10
2026-09-08T13:32:09.379597,12,0.281600,1.930482,10
2026-09-08T13:33:27.879365,13,0.297900,1.926830,10
2026-09-08T13:34:43.166760,14,0.280100,1.968573,10
2026-09-08T13:35:56.805551,15,0.311600,1.911672,10
2026-09-08T13:37:11.942808,16,0.319900,1.877923,10
2026-09-08T13:38:24.061986,17,0.307500,1.886453,10
2026-09-08T13:39:37.202403,18,0.326100,1.872136,10
2026-09-08T13:40:49.121647,19,0.342800,1.824813,10
2026-09-08T13:42:02.166099,20,0.317900,1.886713,10
