timestamp,round,accuracy,loss,num_clients_trained
2026-09-08T12:27:23.424180,0,0.000176,8.513838,N/A
2026-09-08T12:28:46.248511,1,0.070576,8.089250,7
2026-09-08T12:29:50.371404,2,0.070361,7.157498,7
2026-09-08T12:30:55.092454,3,0.086497,6.504899,7
2026-09-08T12:32:00.745472,4,0.084362,6.303570,7
2026-09-08T12:33:05.110480,5,0.100890,6.192870,7
2026-09-08T12:34:08.042474,6,0.105306,6.121325,7
2026-09-08T12:34:40.778051,7,0.101850,6.119470,7
2026-09-08T12:35:47.499968,8,0.109203,6.055514,7
2026-09-08T12:36:14.828623,9,0.109027,6.052428,7
2026-09-08T12:36:45.404523,10,0.108704,6.044081,7
2026-09-08T12:37:16.146964,11,0.108948,6.037304,7
2026-09-08T12:38:22.588330,12,0.112503,5.988155,7
2026-09-08T12:39:27.800218,13,0.112189,5.958978,7
2026-09-08T12:39:59.531416,14,0.113687,5.956164,7
2026-09-08T12:40:26.358201,15,0.113237,5.953739,7
2026-09-08T12:41:33.409060,16,0.115577,5.920472,7
2026-09-08T12:42:38.903776,17,0.115136,5.896458,7
2026-09-08T12:43:09.764749,18,0.116321,5.893917,7
2026-09-08T12:44:16.330554,19,0.120933,5.852017,7
2026-09-08T12:45:17.497473,20,0.121462,5.839706,7
