timestamp,round,accuracy,loss,num_clients_trained
2026-09-04T19:41:33.570038,0,0.098200,2.305328,N/A
2026-09-04T19:42:38.681654,1,0.100000,2.404237,7
2026-09-04T19:43:29.811817,2,0.132000,2.264973,7
2026-09-04T19:44:20.603244,3,0.165100,2.171218,7
2026-09-04T19:45:10.721636,4,0.155500,2.191516,7
2026-09-04T19:46:00.767554,5,0.203800,2.089723,7
2026-09-04T19:46:50.940587,6,0.190700,2.103579,7
2026-09-04T19:47:40.692217,7,0.230200,2.069766,7
2026-09-04T19:48:30.395006,8,0.242500,2.026714,7
2026-09-04T19:49:20.449130,9,0.278400,1.978968,7
2026-09-04T19:50:10.979373,10,0.242500,2.053423,7
2026-09-04T19:51:05.144757,11,0.266600,2.007357,7
2026-09-04T19:52:01.623807,12,0.262500,1.966995,7
2026-09-04T19:52:59.741971,13,0.280700,1.994920,7
2026-09-04T19:53:53.653954,14,0.298800,1.940664,7
2026-09-04T19:54:45.359315,15,0.305000,1.953202,7
2026-09-04T19:55:37.026463,16,0.301600,1.945563,7
2026-09-04T19:56:28.190285,17,0.310700,1.932365,7
2026-09-04T19:57:19.490468,18,0.295800,1.919383,7
2026-09-04T19:58:10.203247,19,0.302500,1.918294,7
2026-09-04T19:59:01.192181,20,0.297700,1.934447,7
